listing_id,title,property_type,price,beds,baths,eircode,area,distance_from_city_km,distance_category,has_bus,has_dart,has_luas,url
6510781,"Villa Maria, 63 Bird Avenue, Clonskeagh, Dublin 14, Clonskeagh, Dublin 14, D14C965",Semi-Detached,1150000.0,4,2,D14C965,Dublin 14,7,Suburban,1,0,1,https://www.daft.ie/for-sale/semi-detached-house-villa-maria-63-bird-avenue-clonskeagh-dublin-14-clonskeagh-dublin-14/6510781
6525931,"9 Glen Court, Stepaside Park, Stepaside, Dublin 18, D18K7R8",Detached,395000.0,2,2,D18K7R8,Dublin 18,14,Outer,1,0,1,https://www.daft.ie/for-sale/property-9-glen-court-stepaside-park-stepaside-co-dublin/6525931
6512006,"Apartment 104, Temple Court, Northwood, Santry, Dublin 9, D09EH34",Semi-Detached,435000.0,3,2,D09EH34,Dublin 9,6,Suburban,1,0,0,https://www.daft.ie/for-sale/property-apartment-104-temple-court-northwood-santry-dublin-9/6512006
6498487,"13 Bath Street, Dublin 4, Irishtown, Dublin 4, D04KH63",Semi-Detached,995000.0,3,13,D04KH63,Dublin 4,5,Suburban,1,1,0,https://www.daft.ie/for-sale/terraced-house-13-bath-street-dublin-4-irishtown-dublin-4/6498487
6469580,"33 Mount Albany, Newtownpark Avenue, Blackrock, Co. Dublin, A94CH50",Semi-Detached,1200000.0,5,3,A94CH50,Dublin 18,14,Outer,1,1,0,https://www.daft.ie/for-sale/house-33-mount-albany-newtownpark-avenue-blackrock-co-dublin/6469580
6504106,"41 The Beeches, Monkstown Valley, Monkstown, Co. Dublin, A94YN82",Semi-Detached,750000.0,3,2,A94YN82,Dublin 14,7,Suburban,1,1,0,https://www.daft.ie/for-sale/house-41-the-beeches-monkstown-valley-monkstown-co-dublin/6504106
6485277,"49 Saint Alban's Park, Sandymount, Dublin 4, D04R1X6",Semi-Detached,1325000.0,4,2,D04R1X6,Dublin 4,5,Suburban,1,0,0,https://www.daft.ie/for-sale/house-49-saint-albans-park-sandymount-co-dublin/6485277
6458414,"21 Grosvenor Court, Dublin 6w, Templeogue, Dublin 6W, D6WK710",Semi-Detached,695000.0,4,2,D24HK83,Dublin 6,5,Suburban,1,0,0,https://www.daft.ie/for-sale/detached-house-21-grosvenor-court-dublin-6w-templeogue-dublin-6w/6458414
6505756,"Apartment 1, The Tannery, The Coombe, Dublin 8, D08H348",Apartment,325000.0,1,1,D08H348,Dublin 8,3,City Centre,1,0,1,https://www.daft.ie/for-sale/property-apartment-1-the-tannery-the-coombe-co-dublin/6505756
6511596,"2 Charnwood Grove, Clonsilla, Dublin 15, D15H7FP",Semi-Detached,490000.0,3,3,D15H7FP,Dublin 15,12,Outer,1,0,0,https://www.daft.ie/for-sale/semi-detached-house-2-charnwood-grove-clonsilla-clonsilla-dublin-15/6511596
6523032,"8 The Terrace, Torquay Road, Foxrock, Dublin 18, D18E36T",End of Terrace,2395000.0,4,4,D18E36T,Dublin 18,14,Outer,1,0,1,https://www.daft.ie/for-sale/end-of-terrace-house-8-the-terrace-torquay-road-foxrock-dublin-18/6523032
6501242,"21 Talbot Lodge, Grove Avenue, Blackrock, Co. Dublin, A94CC90",Semi-Detached,1195000.0,4,3,A94CC90,Dublin 18,14,Outer,1,1,0,https://www.daft.ie/for-sale/property-21-talbot-lodge-grove-avenue-blackrock-co-dublin/6501242
6477232,"92 Bracken Drive, Portmarnock, Portmarnock, Co. Dublin, D13Y303",Semi-Detached,745000.0,4,3,D13Y303,Dublin 13,10,Outer,1,0,0,https://www.daft.ie/for-sale/semi-detached-house-92-bracken-drive-portmarnock-portmarnock-co-dublin/6477232
6299682,"40 Kincora Road, Dublin 3, Clontarf, Dublin 3, D03VN22",Semi-Detached,1350000.0,3,2,D03VN22,Dublin 3,4,Suburban,1,1,0,https://www.daft.ie/for-sale/house-40-kincora-road-dublin-3-clontarf-co-dublin/6299682
6501154,"25 Woodbine Park, Booterstown, Booterstown, Co. Dublin, A94RW31",Semi-Detached,895000.0,3,2,A94RW31,Dublin 4,5,Suburban,1,1,0,https://www.daft.ie/for-sale/semi-detached-house-25-woodbine-park-booterstown-booterstown-co-dublin/6501154
6523621,"78 Bancroft Park, Tallaght, Dublin 24",Semi-Detached,595000.0,4,2,D24YN8C,Dublin 24,10,Outer,1,0,1,https://www.daft.ie/for-sale/house-78-bancroft-park-tallaght-dublin-24/6523621
6314163,"39 Strand Road, Dublin 13, Sutton, Dublin 13, D13Y6C9",Semi-Detached,835000.0,3,1,D13Y6C9,Dublin 13,10,Outer,1,1,0,https://www.daft.ie/for-sale/bungalow-39-strand-road-dublin-13-sutton-dublin-13/6314163
6479809,"25 Glen Ellan Walk, Swords, Swords, Co. Dublin, K67PX02",Semi-Detached,465000.0,3,3,K67PX02,Dublin 22,10,Outer,1,0,0,https://www.daft.ie/for-sale/semi-detached-house-25-glen-ellan-walk-swords-swords-co-dublin/6479809
6511544,"Melfort, Shrewsbury Road, Ballsbridge, Dublin 4, D04T0H7",Detached,10750000.0,5,3,D04T0H7,Dublin 4,5,Suburban,1,1,0,https://www.daft.ie/for-sale/house-melfort-shrewsbury-road-ballsbridge-dublin-4/6511544
6522689,"Apartment 16, 12/13 Ranelagh Court, Ranelagh, Dublin 6, D06NH64",Terraced,475000.0,1,1,D06NH64,Dublin 6,5,Suburban,1,0,1,https://www.daft.ie/for-sale/property-apartment-16-12-13-ranelagh-court-ranelagh-co-dublin/6522689
6522348,"Lower Commons, Garristown, Co. Dublin, A42HY64",Detached,995000.0,5,5,A42HY64,Unknown,10,Outer,1,0,0,https://www.daft.ie/for-sale/house-lower-commons-garristown-co-dublin/6522348
6522159,"Turas, 17 Grosvenor Road, Rathgar, Dublin 6, D06V002",Semi-Detached,4000000.0,3,1,D06V002,Dublin 6,5,Suburban,1,0,0,https://www.daft.ie/for-sale/property-turas-17-grosvenor-road-rathgar-co-dublin/6522159
6523206,"60 Saint Conleth's Road, Dublin 12, Greenhills, Dublin 12, D12A3K7",End of Terrace,495000.0,3,2,D12A3K7,Dublin 12,6,Suburban,1,0,0,https://www.daft.ie/for-sale/house-60-saint-conleths-road-dublin-12-greenhills-co-dublin/6523206
