listing_id,title,property_type,price,beds,baths,eircode,area,distance_from_city_km,distance_category,has_bus,has_dart,has_luas,url
4989044,"Apartment 4, 52 Mountjoy Square South, North City Centre, Dublin, D01 NN60",Apartment,225000,1.0,1.0,D01NN60,Dublin 1,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/apartment-4-52-mountjoy-square-south-north-city-centre-dublin/4989044
4989023,"2J Belarmine Drive, Stepaside, Dublin 18, D18 TX27",Duplex,445000,3.0,3.0,D18TX27,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/2j-belarmine-drive-stepaside-dublin-18/4989023
4975745,"11 Kilbride Road, Killester, Dublin 5, D05 W0F8",Studio,695000,3.0,2.0,D05 W0F8,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/11-kilbride-road-killester-dublin-5/4975745
4989011,"8 Beauparc Downs, Monkstown Valley, Monkstown, Co. Dublin, A94 NW90",Apartment,385000,1.0,1.0,A94 NW90,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/8-beauparc-downs-monkstown-valley-monkstown-co-dublin/4989011
4987973,"77 Kenilworth Square, Rathgar, Dublin 6, D06 C983",End of Terrace,2850000,4.0,3.0,D06 C983,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/77-kenilworth-square-rathgar-dublin-6/4987973
4989054,"1 Castlewood Lodge, Rathmines, Dublin 6, D06 VX96",Semi-Detached,750000,3.0,2.0,D06 VX96,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/1-castlewood-lodge-rathmines-dublin-6/4989054
4984989,"25 Beech Lodge, Farmleigh Woods, Castleknock, Dublin 15, D15 KF24",Apartment,575000,2.0,2.0,D15KF24,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/25-beech-lodge-farmleigh-woods-castleknock-dublin-15/4984989
4988985,"18 Craiglands, Ardeevin Road, Dalkey, Co. Dublin, A96 A095",Studio,650000,2.0,1.0,A96 A095,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/18-craiglands-ardeevin-road-dalkey-co-dublin/4988985
4976898,"Leconfield, Silchester Road, Glenageary, Co. Dublin, A96 R6Y2",Semi-Detached,3450000,5.0,4.0,A96 R6Y2,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/leconfield-silchester-road-glenageary-co-dublin/4976898
4983374,"The Slopes, Knapton Road, Monkstown, Co. Dublin, A96 A094",Detached,1595000,5.0,3.0,A96 A094,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/the-slopes-knapton-road-monkstown-co-dublin/4983374
4985628,"45 Swift Hall, Collegewood, Castleknock, Dublin 15, D15 YC58",Apartment,495000,3.0,2.0,D15YC58,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/45-swift-hall-collegewood-castleknock-dublin-15/4985628
4989003,"16 Ranelagh Court, Ranelagh, Dublin 6, D06 NH64",Studio,475000,1.0,1.0,D06 NH64,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/16-ranelagh-court-ranelagh-dublin-6/4989003
4989006,"37 Belton Park Road, Donnycarney, Dublin 9, D09 C8H1",End of Terrace,475000,3.0,1.0,D09C8H1,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/37-belton-park-road-donnycarney-dublin-9/4989006
4988977,"22a Gateway Crescent , Ballymun, Dublin 11, D11 HN99",Terraced,250000,2.0,1.0,D11 HN99,Dublin 11,7,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/22a-gateway-crescent-ballymun-dublin-11/4988977
4989004,"76 Ballinteer Drive, Ballinteer, Dublin 16, D16 R263",Semi-Detached,595000,3.0,2.0,D16R263,Dublin 16,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/76-ballinteer-drive-ballinteer-dublin-16/4989004
4979588,"Seaview, 3 St Alban's, Newtownsmith, Sandycove, Co. Dublin, A96 AD62",Studio,3450000,4.0,5.0,A96 AD62,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/seaview-3-st-alban-s-newtownsmith-sandycove-co-dublin/4979588
4988809,"43 St. Ignatius Road, Phibsborough, Dublin 7, D07 FW28",Terraced,425000,2.0,1.0,D07FW28,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/43-st-ignatius-road-phibsborough-dublin-7/4988809
4986624,"47 Templeogue Lodge, Templeogue, Dublin 6W, D6W W642",Terraced,650000,3.0,3.0,Unknown,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/47-templeogue-lodge-templeogue-dublin-6w/4986624
4988996,"46 Morehampton Square, Donnybrook, Dublin 4, County Dublin, D04 KP20",Duplex,525000,2.0,1.0,D04 KP20,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/46-morehampton-square-donnybrook-dublin-4-county-dublin/4988996
4983059,"73 The Courtyard, Clonsilla, Dublin 15, D15 V1W2",Apartment,360000,2.0,2.0,D15V1W2,Dublin 15,12,Outer,1,0,1,https://www.myhome.ie/residential/brochure/73-the-courtyard-clonsilla-dublin-15/4983059
4984594,"15 Eaton Hall, Terenure Road North, Terenure, Dublin 6w, D6W Y897",Duplex,495000,2.0,2.0,D06 X3T0,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/15-eaton-hall-terenure-road-north-terenure-dublin-6w/4984594
4988951,"4 Prospect Lodge, Old Knocklyon Road, Knocklyon, Dublin 16, D16 HK12",Duplex,425000,2.0,2.0,D16HK12,Dublin 16,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/4-prospect-lodge-old-knocklyon-road-knocklyon-dublin-16/4988951
4980960,"6 Coldwater Lakes, Saggart, County Dublin, D24 WY24",Detached,1350000,4.0,4.0,D24WY24,Dublin 24,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/6-coldwater-lakes-saggart-county-dublin/4980960
4985017,"11 Royal Terrace East, Dun Laoghaire, Co. Dublin, A96 V446",Terraced,2395000,4.0,5.0,A96 V446,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/11-royal-terrace-east-dun-laoghaire-co-dublin/4985017
4988987,"45 St Fintan's Park, Blackrock, Co. Dublin, A94 T663",Studio,525000,3.0,2.0,A94T663,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/45-st-fintan-s-park-blackrock-co-dublin/4988987
4986727,"103 Tonlegee Road, Raheny, Dublin 5, D05 W6D0",Semi-Detached,475000,4.0,2.0,D05W6D0,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/103-tonlegee-road-raheny-dublin-5/4986727
4967299,"Jura, 47 St Fintan's Villas, Blackrock, Co. Dublin, A94 F8EW",Semi-Detached,1195000,4.0,3.0,A94F8EW,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/jura-47-st-fintan-s-villas-blackrock-co-dublin/4967299
4961545,"7 The Hedgerows, Foxrock, Dublin 18, D18 X8H2",Terraced,735000,2.0,2.0,D18 X8H2,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/7-the-hedgerows-foxrock-dublin-18/4961545
4988945,"Ardrellis Mews, 3 Herbert Lane, Dublin 2, D02 EK18",Studio,895000,2.0,2.0,D02 EK18,Dublin 2,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/ardrellis-mews-3-herbert-lane-dublin-2/4988945
4988964,"22 Burford Drive, Honey Park, Dun Laoghaire, Co. Dublin, A96 P8R2",Semi-Detached,1100000,4.0,4.0,A96P8R2,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/22-burford-drive-honey-park-dun-laoghaire-co-dublin/4988964
4988959,"6 Dodderbrook Place, Ballycullen, Dublin 24, D24 PK7N",Semi-Detached,550000,3.0,3.0,D24 PK7N,Dublin 24,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/6-dodderbrook-place-ballycullen-dublin-24/4988959
4988064,"1 Killaloe House, Clarehall, Dublin 17, D17 W183",Apartment,295000,2.0,1.0,D17W183,Dublin 17,10,Outer,1,0,0,https://www.myhome.ie/residential/brochure/1-killaloe-house-clarehall-dublin-17/4988064
4971387,"64 Hansted Crescent, Lucan, Co. Dublin, K78 FP78",Duplex,390000,3.0,3.0,K78FP78,Dublin 20,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/64-hansted-crescent-lucan-co-dublin/4971387
4981449,"9 Glandore Court, Glandore Park, Monkstown, Co. Dublin, A96 V787",Semi-Detached,795000,3.0,2.0,A96 V787,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/9-glandore-court-glandore-park-monkstown-co-dublin/4981449
4988850,"9 Applewood Square, Swords, County Dublin, K67 C2C6",Duplex,295000,2.0,2.0,K67 C2C6,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/9-applewood-square-swords-county-dublin/4988850
4977420,"30 Bremore Pastures Crescent, Balbriggan, Co. Dublin, K32 KD60",Apartment,330000,3.0,1.0,K32KD60,Unknown,10,Outer,1,1,0,https://www.myhome.ie/residential/brochure/30-bremore-pastures-crescent-balbriggan-co-dublin/4977420
4988957,"10 Broadford Lawn, Ballinteer, Dublin 16, D16 A897",Studio,595000,3.0,1.0,D16 A897,Dublin 16,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/10-broadford-lawn-ballinteer-dublin-16/4988957
4971689,"Na Forbacha, 7 Deansgrange Road, Blackrock, Co.Dublin, A94 T9V2",Semi-Detached,825000,3.0,2.0,A94 T9V2,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/na-forbacha-7-deansgrange-road-blackrock-co-dublin/4971689
4979377,"39 Gracefield Road, Artane, Dublin, D05 E9W4",Semi-Detached,495000,3.0,1.0,D05E9W4,Dublin 5,10,Outer,1,0,0,https://www.myhome.ie/residential/brochure/39-gracefield-road-artane-dublin/4979377
4988954,"Gate Lodge, 44 Mount Sandford, Milltown, Dublin 6, D06 X9F9",Detached,825000,2.0,2.0,D06 X9F9,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/gate-lodge-44-mount-sandford-milltown-dublin-6/4988954
4986085,"12 CASTLETIMON DRIVE, Kilmore, Dublin 5, D05 WD89",Terraced,375000,4.0,2.0,D05 WD89,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/12-castletimon-drive-kilmore-dublin-5/4986085
4988972,"48 Grosvenor Road, Rathmines, Dublin 6, County Dublin, D06 YN83",Terraced,1300000,5.0,5.0,D06 YN83,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/48-grosvenor-road-rathmines-dublin-6-county-dublin/4988972
4972326,"15 Grange Park Avenue, Raheny, Dublin 5, D05 K685",Semi-Detached,620000,4.0,2.0,D05K685,Dublin 5,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/15-grange-park-avenue-raheny-dublin-5/4972326
4969030,"178 Rochestown Avenue, Dun Laoghaire, Co. Dublin, A96 PW81",Detached,850000,4.0,2.0,A96 PW81,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/178-rochestown-avenue-dun-laoghaire-co-dublin/4969030
4988953,"Apartment 31, Montgomery Court, Dublin 1, D01 NY95",Studio,325000,2.0,2.0,D01NY95,Dublin 1,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/apartment-31-montgomery-court-dublin-1/4988953
4985864,"6 Claremount, Claremont Road, Foxrock, Dublin 18, D18 X9K4",Detached,1795000,4.0,4.0,D18 X9K4,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/6-claremount-claremont-road-foxrock-dublin-18/4985864
4982595,"18 Beckett Hall, Carrickmines Wood, Dublin 18, D18 AE12",Studio,985000,3.0,3.0,D18 AE12,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/18-beckett-hall-carrickmines-wood-dublin-18/4982595
4988902,"22 Cloyne Road, Kimmage, Dublin 12, D12 X5H9",Studio,425000,2.0,1.0,D12X5H9,Dublin 12,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/22-cloyne-road-kimmage-dublin-12/4988902
4985837,"53 THE RISE, Glasnevin, Dublin 9, D09 K7V7",Semi-Detached,800000,3.0,2.0,D09K7V7,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/53-the-rise-glasnevin-dublin-9/4985837
4985746,"1A THOMAS DAVIS STREET WEST, Inchicore, Dublin 8, D08 FW22",Detached,550000,3.0,3.0,D08 FW22,Dublin 8,3,City Centre,1,0,1,https://www.myhome.ie/residential/brochure/1a-thomas-davis-street-west-inchicore-dublin-8/4985746
4980898,"7 Royal Terrace East, Dun Laoghaire, Co. Dublin, A96 P7F3",Apartment,2450000,5.0,7.0,A96 P7F3,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/7-royal-terrace-east-dun-laoghaire-co-dublin/4980898
4956790,"22 Clare Road, Drumcondra, Dublin 9., D09 X3K1",Semi-Detached,850000,4.0,1.0,D09X3K1,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/22-clare-road-drumcondra-dublin-9/4956790
4938394,"Mount Mapas House, Victoria Road, Killiney, Co. Dublin, A96 X258",Detached,10000000,6.0,4.0,A96 X258,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/mount-mapas-house-victoria-road-killiney-co-dublin/4938394
4987793,"4 Bushy Park Road, Rathgar, Dublin 6, D06 C1H5",End of Terrace,1500000,4.0,2.0,D06C1H5,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/4-bushy-park-road-rathgar-dublin-6/4987793
4984859,"St Andrews, Gordon Avenue, Foxrock, Dublin 18, D18 K7V7",Detached,2195000,4.0,3.0,D18 K7V7,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/st-andrews-gordon-avenue-foxrock-dublin-18/4984859
4969726,"16 Courtlands, Cabinteely, Dublin 18, D18 C6Y5",End of Terrace,500000,2.0,1.0,D18 C6Y5,Dublin 18,14,Outer,1,1,1,https://www.myhome.ie/residential/brochure/16-courtlands-cabinteely-dublin-18/4969726
4981779,"165 Malahide Road, Donnycarney, Dublin 3, D03 X004",Terraced,410000,2.0,1.0,D03X004,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/165-malahide-road-donnycarney-dublin-3/4981779
4965099,"31 Oak Hall, The Hill, Malahide, County Dublin, K36 KV09",Studio,490000,2.0,2.0,K36 KV09,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/31-oak-hall-the-hill-malahide-county-dublin/4965099
4988937,"Dunehaven, 29 Springhill Avenue, Blackrock, County Dublin, A94 A342",Semi-Detached,895000,4.0,2.0,A94 A342,Dublin 14,7,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/dunehaven-29-springhill-avenue-blackrock-county-dublin/4988937
4988923,"10 Victoria Village, Rathgar, Dublin 6, County Dublin, D06 CD42",Studio,345000,1.0,1.0,D06 CD42,Dublin 6,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/10-victoria-village-rathgar-dublin-6-county-dublin/4988923
4970737,"51 Nephin Road, Navan Road, Dublin 7, D07 A4V9",Terraced,519000,3.0,1.0,D07A4V9,Dublin 7,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/51-nephin-road-navan-road-dublin-7/4970737
4956921,"The Banville, Bellingham, Park Road, Rush, County Dublin",Semi-Detached,517500,3.0,3.0,K56 FY94,Unknown,10,Outer,1,1,0,https://www.myhome.ie/residential/brochure/the-banville-bellingham-park-road-rush-county-dublin/4956921
4985740,"11 Kenilworth Manor, Harold`s Cross, Dublin 6w, County Dublin, D6W PX97",Studio,375000,1.0,1.0,D06 X3T0,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/11-kenilworth-manor-harold-s-cross-dublin-6w-county-dublin/4985740
4988920,"215 Block 15 Marina Village, Malahide, Co. Dubin, Malahide, Dublin, K36 FY09",Studio,695000,3.0,2.0,K36 FY09,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/215-block-15-marina-village-malahide-co-dubin-malahide-dublin/4988920
4964630,"90 The William Bligh, Grand Canal Dk, Dublin 4, D04 E060",Studio,675000,3.0,2.0,D04E060,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/90-the-william-bligh-grand-canal-dk-dublin-4/4964630
4988896,"36 & 37 Harty Place, St. Davids, Portobello, Dublin 8, D08 F8HO",Bungalow,375000,2.0,1.0,D08 F8HO,Dublin 8,3,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/36-37-harty-place-st-davids-portobello-dublin-8/4988896
4988841,"Baldaragh, 34 Brackenstown Avenue, Swords, County Dublin, K67 P2K4",Semi-Detached,460000,3.0,1.0,K67 P2K4,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/baldaragh-34-brackenstown-avenue-swords-county-dublin/4988841
4988895,"26 Long Lane, Portobello, Dublin 8, County Dublin, D08 F5K0",Terraced,725000,2.0,1.0,D08 F5K0,Dublin 8,3,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/26-long-lane-portobello-dublin-8-county-dublin/4988895
4988893,"18 Beverton Grove, Donabate, County Dublin, K36 PN72",Semi-Detached,665000,4.0,40.0,K36PN72,Unknown,10,Outer,1,1,1,https://www.myhome.ie/residential/brochure/18-beverton-grove-donabate-county-dublin/4988893
4986079,"26 Congress Gardens, Glasthule, County Dublin, A96 X6X0",Studio,565000,2.0,1.0,A96 X6X0,Dublin 12,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/26-congress-gardens-glasthule-county-dublin/4986079
4988875,"4 Donard Road, Drimnagh, Dublin 12, D12 RF78",Terraced,424950,4.0,2.0,D12RF78,Dublin 12,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/4-donard-road-drimnagh-dublin-12/4988875
4988858,"4 The Paddocks Walk, Adamstown, Co. Dublin, K78 V2T4",Terraced,350000,3.0,3.0,K78 V2T4,Dublin 22,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/4-the-paddocks-walk-adamstown-co-dublin/4988858
4988857,"9 Hardiman Road, Drumcondra, Dublin 9, D09 RX75",Terraced,525000,3.0,1.0,D09RX75,Dublin 9,6,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/9-hardiman-road-drumcondra-dublin-9/4988857
4975078,"67 Innismore, Crumlin, Dublin 12, D12 KX31",Detached,449950,3.0,2.0,D12KX31,Dublin 12,6,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/67-innismore-crumlin-dublin-12/4975078
4988854,"14 Oaklands Park , Sandymount, Dublin 4, D04 NH58",Studio,1595000,5.0,4.0,D04NH58,Dublin 4,5,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/14-oaklands-park-sandymount-dublin-4/4988854
4988911,"47 Kimmage Road Lower, Harold's Cross, Dublin 6W, D6W WD26",Semi-Detached,1250000,5.0,3.0,D06 N229,Dublin 6,5,Suburban,1,0,1,https://www.myhome.ie/residential/brochure/47-kimmage-road-lower-harold-s-cross-dublin-6w/4988911
4988884,"9 Hillcrest Avenue, Lucan, Co. Dublin, K78 D2F3",Apartment,425000,3.0,2.0,K78D2F3,Dublin 22,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/9-hillcrest-avenue-lucan-co-dublin/4988884
4837646,"15 College View, All Hallows, Drumcondra, D09 TW58",Detached,765000,3.0,2.0,D09TW58,Dublin 3,4,Suburban,1,1,1,https://www.myhome.ie/residential/brochure/15-college-view-all-hallows-drumcondra/4837646
4988898,"44 Pairc Mhuire, Saggart, Co Dublin, Saggart, County Dublin, D24 YF79",Studio,395000,3.0,2.0,D24YF79,Dublin 24,10,Outer,1,0,1,https://www.myhome.ie/residential/brochure/44-pairc-mhuire-saggart-co-dublin-saggart-county-dublin/4988898
4988852,"87 Carysfort Park, Blackrock, Dublin, A94 VY32",Semi-Detached,725000,3.0,3.0,A94 VY32,Dublin 2,1,City Centre,1,1,1,https://www.myhome.ie/residential/brochure/87-carysfort-park-blackrock-dublin/4988852
